time,ball1_x,ball1_y,ball2_x,ball2_y,ball3_x,ball3_y,ball4_x,ball4_y,ball5_x,ball5_y
1465.5,317.72,226.46,234.88,52.79,301.24,109.54,140.43,85.01,271.44,39.4
1466.0,318.0,226.8,235.2,52.46,301.7,110.0,140.43,84.7,271.25,39.38
1466.5,318.28,227.13,235.52,52.14,302.15,110.47,140.42,84.38,271.05,39.36
1467.0,318.56,227.47,235.84,51.81,302.61,110.93,140.41,84.06,270.86,39.35
1467.5,318.83,227.8,236.16,51.48,303.07,111.39,140.4,83.75,270.67,39.33
1468.0,319.11,228.14,236.48,51.15,303.53,111.85,140.39,83.43,270.47,39.31
1468.5,319.39,228.47,236.8,50.83,303.99,112.32,140.38,83.11,270.28,39.3
1469.0,319.66,228.81,237.12,50.5,304.44,112.78,140.37,82.8,270.08,39.28
1469.5,319.94,229.14,237.44,50.17,304.9,113.24,140.37,82.48,269.89,39.26
1470.0,320.22,229.48,237.76,49.85,305.36,113.7,140.36,82.16,269.7,39.24
1470.5,320.49,229.81,238.07,49.52,305.82,114.16,140.35,81.84,269.5,39.23
1471.0,320.77,230.15,238.39,49.19,306.27,114.63,140.34,81.53,269.31,39.21
1471.5,321.05,230.48,238.71,48.87,306.73,115.09,140.33,81.21,269.11,39.19
1472.0,321.33,230.82,239.03,48.54,307.19,115.55,140.32,80.89,268.92,39.18
1472.5,321.6,231.15,239.35,48.21,307.65,116.01,140.31,80.58,268.73,39.16
1473.0,321.88,231.49,239.67,47.88,308.11,116.48,140.31,80.26,268.53,39.14
1473.5,322.16,231.82,239.99,47.56,308.56,116.94,140.3,79.94,268.34,39.12
1474.0,322.43,232.16,240.31,47.23,309.02,117.4,140.29,79.63,268.14,39.11
1474.5,322.71,232.49,240.63,46.9,309.48,117.86,140.28,79.31,267.95,39.09
1475.0,322.99,232.83,240.95,46.58,309.94,118.33,140.27,78.99,267.76,39.07
1475.5,323.26,233.16,241.27,46.25,310.4,118.79,140.26,78.68,267.56,39.06
1476.0,323.54,233.5,241.59,45.92,310.85,119.25,140.26,78.36,267.37,39.04
1476.5,323.82,233.83,241.91,45.6,311.31,119.71,140.25,78.04,267.18,39.02
1477.0,324.1,234.17,242.23,45.27,311.77,120.17,140.24,77.73,266.98,39.0
1477.5,324.37,234.5,242.54,44.94,312.23,120.64,140.23,77.41,266.79,38.99
1478.0,324.65,234.84,242.86,44.61,312.69,121.1,140.22,77.09,266.59,38.97
1478.5,324.93,235.17,243.18,44.29,313.14,121.56,140.21,76.77,266.4,38.95
1479.0,325.2,235.51,243.5,43.96,313.6,122.02,140.2,76.46,266.21,38.94
1479.5,325.48,235.84,243.82,43.63,314.06,122.49,140.2,76.14,266.01,38.92
1480.0,325.76,236.18,244.14,43.31,314.52,122.95,140.19,75.82,265.82,38.9
1480.5,326.03,236.51,244.46,42.98,314.97,123.41,140.18,75.51,265.62,38.89
1481.0,326.31,236.85,244.78,42.65,315.43,123.87,140.17,75.19,265.43,38.87
1481.5,326.59,237.18,245.1,42.33,315.89,124.34,140.16,74.87,265.24,38.85
1482.0,326.87,237.52,245.42,42.0,316.35,124.8,140.15,74.56,265.04,38.83
1482.5,327.14,237.85,245.22,41.98,316.81,125.26,140.14,74.24,265.36,38.51
1483.0,327.42,238.19,245.03,41.96,317.26,125.72,140.14,73.92,265.68,38.18
1483.5,327.7,238.52,244.84,41.95,317.72,126.18,140.13,73.61,266.0,37.85
1484.0,327.97,238.86,244.64,41.93,318.18,126.65,140.12,73.29,266.32,37.53
1484.5,328.25,239.19,244.45,41.91,318.64,127.11,140.11,72.97,266.64,37.2
1485.0,328.53,239.53,244.26,41.9,319.1,127.57,140.1,72.65,266.96,36.87
1485.5,328.8,239.86,244.06,41.88,319.55,128.03,140.09,72.34,267.28,36.54
1486.0,329.08,240.2,243.87,41.86,320.01,128.5,140.09,72.02,267.6,36.22
1486.5,329.36,240.53,243.67,41.84,320.47,128.96,140.08,71.7,267.92,35.89
1487.0,329.64,240.87,243.48,41.83,320.93,129.42,140.07,71.39,268.24,35.56
1487.5,329.91,241.2,243.29,41.81,321.39,129.88,140.06,71.07,268.55,35.24
1488.0,330.19,241.54,243.09,41.79,321.84,130.35,140.05,70.75,268.87,34.91
1488.5,330.47,241.87,242.9,41.78,322.3,130.81,140.04,70.44,269.19,34.58
1489.0,330.74,242.21,242.7,41.76,322.76,131.27,140.03,70.12,269.51,34.26
1489.5,331.02,242.54,242.51,41.74,323.22,131.73,140.03,69.8,269.83,33.93
1490.0,331.3,242.88,242.32,41.72,323.67,132.19,140.02,69.49,270.15,33.6
1490.5,331.57,243.21,242.12,41.71,324.13,132.66,140.01,69.17,270.47,33.27
1491.0,331.85,243.55,241.93,41.69,324.59,133.12,140.0,68.85,270.79,32.95
1491.5,332.13,243.88,241.73,41.67,325.05,133.58,139.99,68.54,271.11,32.62
1492.0,332.41,244.22,241.54,41.66,325.51,134.04,139.98,68.22,271.43,32.29
1492.5,332.68,244.55,241.35,41.64,325.96,134.51,139.97,67.9,271.75,31.97
1493.0,332.96,244.89,241.15,41.62,326.42,134.97,139.97,67.58,272.07,31.64
1493.5,333.24,245.22,240.96,41.6,326.88,135.43,139.96,67.27,272.39,31.31
1494.0,333.51,245.56,240.77,41.59,327.34,135.89,139.95,66.95,272.71,30.99
1494.5,333.79,245.89,240.57,41.57,327.8,136.36,139.94,66.63,273.02,30.66
1495.0,334.07,246.23,240.38,41.55,328.25,136.82,139.93,66.32,273.34,30.33
1495.5,334.34,246.56,240.18,41.54,328.71,137.28,139.92,66.0,273.66,30.0
1496.0,334.62,246.9,239.99,41.52,329.17,137.74,139.92,65.68,273.98,29.68
1496.5,334.9,247.23,239.8,41.5,329.63,138.2,139.91,65.37,274.3,29.35
1497.0,335.18,247.57,239.6,41.49,330.09,138.67,139.9,65.05,274.62,29.02
1497.5,335.45,247.9,239.41,41.47,330.54,139.13,139.89,64.73,274.94,28.7
1498.0,335.73,248.24,239.21,41.45,331.0,139.59,139.88,64.42,275.26,28.37
1498.5,336.01,248.57,239.02,41.43,331.46,140.05,139.87,64.1,275.58,28.04
1499.0,336.28,248.91,238.83,41.42,331.92,140.52,139.86,63.78,275.9,27.72
1499.5,336.56,249.24,238.63,41.4,332.37,140.98,139.86,63.46,276.22,27.39
1500.0,336.84,249.58,238.44,41.38,332.83,141.44,139.85,63.15,276.54,27.06
1500.5,337.11,249.91,238.24,41.37,333.29,141.9,139.84,62.83,276.86,26.73
1501.0,337.39,250.25,238.05,41.35,333.75,142.37,139.83,62.51,277.18,26.41
1501.5,337.67,250.58,237.86,41.33,334.21,142.83,139.82,62.2,277.5,26.08
1502.0,337.95,250.92,237.66,41.31,334.66,143.29,139.81,61.88,277.81,25.75
1502.5,338.22,251.25,237.47,41.3,335.12,143.75,139.8,61.56,278.13,25.43
1503.0,338.5,251.59,237.27,41.28,335.58,144.21,139.8,61.25,278.45,25.1
1503.5,338.78,251.92,237.08,41.26,336.04,144.68,139.79,60.93,278.77,24.77
1504.0,339.05,252.26,236.89,41.25,336.5,145.14,139.78,60.61,279.09,24.45
1504.5,339.33,252.59,236.69,41.23,336.95,145.6,139.77,60.3,279.41,24.12
1505.0,339.61,252.93,236.5,41.21,337.41,146.06,139.76,59.98,279.73,23.79
1505.5,339.88,253.26,236.31,41.19,337.87,146.53,139.75,59.66,280.05,23.46
1506.0,340.16,253.6,236.11,41.18,338.33,146.99,139.75,59.34,280.37,23.14
1506.5,340.44,253.93,235.92,41.16,338.79,147.45,139.74,59.03,280.69,22.81
1507.0,340.72,254.27,235.72,41.14,339.24,147.91,139.73,58.71,281.01,22.48
1507.5,340.99,254.6,235.53,41.13,339.7,148.38,139.72,58.39,281.33,22.16
1508.0,341.27,254.94,235.34,41.11,340.16,148.84,139.71,58.08,281.65,21.83
1508.5,341.55,255.27,235.14,41.09,340.62,149.3,139.7,57.76,281.97,21.5
1509.0,341.82,255.61,234.95,41.07,341.07,149.76,139.69,57.44,282.28,21.18
1509.5,342.1,255.94,234.75,41.06,341.53,150.22,139.69,57.13,282.6,20.85
1510.0,342.38,256.28,234.56,41.04,341.99,150.69,139.68,56.81,282.92,20.52
1510.5,342.65,256.61,234.37,41.02,342.45,151.15,139.67,56.49,283.24,20.19
1511.0,342.93,256.95,234.17,41.01,342.91,151.61,139.66,56.18,283.56,19.87
1511.5,343.21,257.28,233.98,40.99,343.36,152.07,139.65,55.86,283.88,20.19
1512.0,343.49,257.62,233.78,40.97,343.82,152.54,139.64,55.54,284.2,20.52
1512.5,343.76,257.95,233.59,40.95,344.28,153.0,139.63,55.23,284.52,20.85
1513.0,344.04,258.29,233.4,40.94,344.74,153.46,139.63,54.91,284.84,21.18
1513.5,344.32,258.62,233.2,40.92,345.2,153.92,139.62,54.59,285.16,21.5
1514.0,344.59,258.96,233.01,40.9,345.65,154.38,139.61,54.27,285.48,21.83
1514.5,344.87,259.29,232.82,40.89,346.11,154.85,139.6,53.96,285.8,22.16
1515.0,345.15,259.63,232.62,40.87,346.57,155.31,139.59,53.64,286.12,22.48
1515.5,345.42,259.96,232.43,40.85,347.03,155.77,139.58,53.32,286.44,22.81
1516.0,345.7,260.3,232.23,40.84,347.49,156.23,139.58,53.01,286.75,23.14
1516.5,345.98,260.63,232.04,40.82,347.94,156.7,139.57,52.69,287.07,23.46
1517.0,346.26,260.97,231.85,40.8,348.4,157.16,139.56,52.37,287.39,23.79
1517.5,346.53,261.3,231.65,40.78,348.86,157.62,139.55,52.06,287.71,24.12
1518.0,346.81,261.64,231.46,40.77,349.32,158.08,139.54,51.74,288.03,24.45
1518.5,347.09,261.97,231.26,40.75,349.78,158.55,139.53,51.42,288.35,24.77
1519.0,347.36,262.31,231.07,40.73,350.23,159.01,139.52,51.11,288.67,25.1
1519.5,347.64,262.64,230.88,40.72,350.69,159.47,139.52,50.79,288.99,25.43
1520.0,347.92,262.98,230.68,40.7,351.15,159.93,139.51,50.47,289.31,25.75
1520.5,348.19,263.31,230.49,40.68,351.61,160.39,139.5,50.15,289.63,26.08
1521.0,348.47,263.65,230.29,40.66,352.06,160.86,139.49,49.84,289.95,26.41
1521.5,348.75,263.98,230.1,40.65,352.52,161.32,139.48,49.52,290.27,26.73
1522.0,349.03,264.32,229.91,40.63,352.98,161.78,139.47,49.2,290.59,27.06
1522.5,349.3,264.65,229.71,40.61,353.44,162.24,139.46,48.89,290.91,27.39
1523.0,349.58,264.99,229.52,40.6,353.9,162.71,139.46,48.57,291.23,27.72
1523.5,349.86,265.32,229.32,40.58,354.35,163.17,139.45,48.25,291.54,28.04
1524.0,350.13,265.66,229.13,40.56,354.81,163.63,139.44,47.94,291.86,28.37
1524.5,350.41,265.99,228.94,40.54,355.27,164.09,139.43,47.62,292.18,28.7
1525.0,350.69,266.33,228.74,40.53,355.73,164.56,139.42,47.3,292.5,29.02
1525.5,350.96,266.66,228.55,40.51,356.19,165.02,139.41,46.99,292.82,29.35
1526.0,351.24,267.0,228.36,40.49,356.64,165.48,139.41,46.67,293.14,29.68
1526.5,351.52,267.33,228.16,40.48,357.1,165.94,139.4,46.35,293.46,30.0
1527.0,351.8,267.67,227.97,40.46,357.56,166.4,139.39,46.04,293.78,30.33
1527.5,352.07,268.0,227.77,40.44,358.02,166.87,139.38,45.72,294.1,30.66
1528.0,352.35,268.34,227.58,40.42,358.48,167.33,139.37,45.4,294.42,30.99
1528.5,352.63,268.67,227.39,40.41,358.93,167.79,139.36,45.08,294.74,31.31
1529.0,352.9,269.01,227.19,40.39,359.39,168.25,139.35,44.77,295.06,31.64
1529.5,353.18,269.34,227.0,40.37,359.85,168.72,139.35,44.45,295.38,31.97
1530.0,353.46,269.68,226.8,40.36,360.31,169.18,139.34,44.13,295.7,32.29
1530.5,353.73,270.01,226.61,40.34,360.76,169.64,139.33,43.82,296.01,32.62
1531.0,354.01,270.35,226.42,40.32,361.22,170.1,139.32,43.5,296.33,32.95
1531.5,354.29,270.68,226.22,40.31,361.68,170.57,139.31,43.18,296.65,33.27
1532.0,354.57,271.02,226.03,40.29,362.14,171.03,139.3,42.87,296.97,33.6
1532.5,354.84,271.35,225.83,40.27,362.6,171.49,139.29,42.55,297.29,33.93
1533.0,355.12,271.69,225.64,40.25,363.05,171.95,139.29,42.23,297.61,34.26
1533.5,355.4,272.02,225.45,40.24,363.51,172.41,139.28,41.92,297.93,34.58
1534.0,355.67,272.36,225.25,40.22,363.97,172.88,139.27,41.6,298.25,34.91
